transaction_id,customer_id,product_id,quantity,transaction_date,branch
2116,1027,4,1,2025-08-26 08:21:19,Luxor
2117,1579,98,2,2025-08-24 09:32:45,Luxor
2118,1013,71,1,2025-08-26 03:04:59,Cairo
2119,119,43,5,2025-08-26 18:57:18,Giza
2120,1942,83,3,2025-08-24 15:25:26,Luxor
2121,826,47,2,2025-08-24 20:17:55,Cairo
2122,31,31,5,2025-08-26 02:31:50,Cairo
2123,118,20,3,2025-08-24 20:48:05,Cairo
2124,446,33,4,2025-08-23 20:48:38,Luxor
2125,460,30,1,2025-08-26 13:32:19,Giza
2126,1088,24,3,2025-08-24 00:05:33,Luxor
2127,1869,33,5,2025-08-26 12:55:07,Luxor
2128,106,37,2,2025-08-24 12:11:10,Alexandria
2129,1487,97,1,2025-08-26 18:28:57,Aswan
2130,1036,79,4,2025-08-26 01:55:40,Luxor
2131,1196,86,2,2025-08-25 19:01:26,Giza
2132,1399,16,2,2025-08-25 08:21:37,Aswan
2133,1161,13,5,2025-08-25 20:52:47,Alexandria
2134,1650,34,3,2025-08-25 06:55:51,Aswan
2135,1618,38,5,2025-08-26 06:43:17,Luxor
2136,1643,52,2,2025-08-24 21:55:59,Aswan
2137,236,73,2,2025-08-26 00:06:43,Cairo
2138,796,78,2,2025-08-24 10:49:19,Alexandria
2139,1565,78,3,2025-08-24 23:32:49,Luxor
2140,1435,35,2,2025-08-25 16:37:23,Cairo
2141,1036,82,2,2025-08-26 14:30:49,Giza
2142,1623,7,4,2025-08-23 20:29:47,Giza
2143,614,31,2,2025-08-26 05:40:28,Luxor
2144,77,46,3,2025-08-26 17:52:09,Luxor
2145,706,81,5,2025-08-26 16:30:24,Cairo
2146,1963,56,2,2025-08-24 02:47:46,Luxor
2147,20,69,3,2025-08-24 09:11:49,Alexandria
2148,1700,100,3,2025-08-23 23:16:46,Cairo
2149,1475,22,4,2025-08-25 01:34:34,Cairo
2150,808,5,2,2025-08-26 05:57:23,Giza
2151,1069,64,1,2025-08-26 11:58:00,Luxor
2152,1561,91,5,2025-08-24 16:29:03,Luxor
2153,1354,5,1,2025-08-24 05:46:28,Giza
2154,169,80,5,2025-08-26 03:21:54,Cairo
2155,307,11,4,2025-08-26 03:18:46,Luxor
2156,301,56,1,2025-08-25 03:45:34,Giza
2157,1069,35,4,2025-08-25 14:06:27,Luxor
2158,1299,4,4,2025-08-24 14:39:08,Cairo
2159,1019,72,4,2025-08-26 03:29:19,Aswan
2160,1440,56,5,2025-08-25 19:29:01,Giza
2161,934,67,2,2025-08-25 05:52:06,Cairo
2162,738,84,4,2025-08-25 12:35:02,Giza
2163,155,62,1,2025-08-26 15:16:58,Luxor
2164,1324,96,4,2025-08-25 21:21:15,Giza
2165,491,30,1,2025-08-26 04:26:58,Luxor
2166,363,81,2,2025-08-26 16:23:30,Luxor
2167,1468,68,4,2025-08-26 15:02:30,Luxor
2168,120,79,3,2025-08-26 18:57:53,Giza
2169,1031,73,3,2025-08-26 16:00:25,Aswan
2170,535,9,2,2025-08-25 21:04:41,Alexandria
2171,649,58,5,2025-08-25 14:36:14,Giza
2172,502,95,3,2025-08-25 02:18:54,Giza
2173,712,51,2,2025-08-26 11:13:31,Alexandria
2174,274,28,5,2025-08-24 21:58:15,Giza
2175,1148,67,2,2025-08-23 21:12:14,Giza
2176,1566,54,1,2025-08-24 00:44:16,Cairo
2177,558,34,3,2025-08-25 19:42:42,Giza
2178,1121,69,1,2025-08-24 00:48:45,Luxor
2179,518,39,1,2025-08-24 08:01:44,Cairo
2180,781,24,5,2025-08-25 18:43:42,Giza
2181,1653,33,1,2025-08-25 14:45:57,Alexandria
2182,1555,39,5,2025-08-24 17:16:28,Luxor
2183,746,86,4,2025-08-25 09:50:41,Alexandria
2184,1582,67,3,2025-08-24 07:59:24,Luxor
2185,912,63,4,2025-08-26 00:07:17,Aswan
2186,425,85,2,2025-08-26 01:20:47,Giza
2187,812,4,2,2025-08-26 06:52:39,Cairo
2188,1872,70,1,2025-08-26 10:14:08,Cairo
2189,1390,85,3,2025-08-25 11:19:18,Alexandria
2190,525,80,4,2025-08-24 20:43:31,Cairo
2191,1639,34,1,2025-08-24 02:16:14,Giza
2192,1801,62,3,2025-08-25 11:58:10,Luxor
2193,1678,80,2,2025-08-25 12:19:50,Luxor
2194,1886,3,5,2025-08-23 22:09:04,Giza
2195,1473,58,3,2025-08-25 20:46:31,Alexandria
2196,1553,16,2,2025-08-26 04:41:57,Luxor
2197,1390,57,5,2025-08-26 01:29:04,Cairo
2198,1546,51,4,2025-08-24 16:01:34,Cairo
2199,650,1,2,2025-08-25 07:28:19,Luxor
2200,566,77,3,2025-08-26 06:29:23,Luxor
2201,1172,42,3,2025-08-24 07:44:26,Alexandria
2202,1774,78,1,2025-08-24 00:43:23,Cairo
2203,258,26,3,2025-08-25 08:19:43,Giza
2204,346,38,2,2025-08-24 16:13:48,Cairo
2205,1345,22,4,2025-08-25 09:40:41,Aswan
2206,1306,45,4,2025-08-24 02:44:24,Alexandria
2207,584,34,4,2025-08-25 11:04:05,Cairo
2208,1904,68,1,2025-08-25 07:21:41,Cairo
2209,1286,51,1,2025-08-26 19:01:03,Aswan
2210,232,46,2,2025-08-26 13:04:02,Alexandria
2211,39,4,3,2025-08-26 18:08:15,Aswan
2212,1334,1,2,2025-08-24 13:51:39,Giza
2213,1009,45,2,2025-08-25 10:10:32,Alexandria
2214,1998,12,3,2025-08-24 00:01:50,Luxor
2215,1757,67,5,2025-08-24 00:36:57,Alexandria
2216,1028,71,3,2025-08-26 15:06:45,Luxor
2217,697,76,5,2025-08-23 21:58:14,Giza
2218,964,6,4,2025-08-26 03:13:23,Giza
2219,592,2,2,2025-08-25 13:20:01,Aswan
2220,1143,14,4,2025-08-24 00:53:31,Giza
2221,1273,21,4,2025-08-26 08:57:26,Alexandria
2222,1515,76,4,2025-08-25 22:34:45,Luxor
2223,1513,14,5,2025-08-25 20:47:12,Giza
2224,165,20,1,2025-08-24 08:30:45,Cairo
2225,1345,51,3,2025-08-25 22:31:26,Luxor
2226,196,46,1,2025-08-26 06:52:39,Aswan
2227,1414,64,4,2025-08-26 16:03:08,Luxor
2228,173,100,1,2025-08-23 20:21:13,Aswan
2229,1259,32,2,2025-08-26 05:03:56,Luxor
2230,1376,9,4,2025-08-26 00:54:40,Giza
2231,1394,44,2,2025-08-25 01:29:44,Giza
2232,153,37,2,2025-08-26 05:13:58,Giza
2233,1800,10,1,2025-08-25 20:12:48,Cairo
2234,149,3,4,2025-08-24 09:03:32,Cairo
2235,1590,78,2,2025-08-26 05:35:52,Luxor
2236,1483,36,1,2025-08-24 14:09:15,Alexandria
2237,1415,26,1,2025-08-24 19:52:59,Luxor
2238,1599,78,5,2025-08-25 06:38:03,Alexandria
2239,413,81,2,2025-08-24 01:01:11,Cairo
2240,19,84,1,2025-08-26 05:43:34,Cairo
2241,1017,7,1,2025-08-26 09:32:48,Giza
2242,880,88,4,2025-08-25 07:50:27,Cairo
2243,1691,46,2,2025-08-24 20:44:57,Alexandria
2244,519,30,4,2025-08-25 03:52:48,Alexandria
2245,36,14,5,2025-08-25 18:51:59,Cairo
2246,255,49,1,2025-08-24 08:39:01,Aswan
2247,144,54,5,2025-08-24 14:47:28,Cairo
2248,725,68,5,2025-08-26 18:29:05,Aswan
2249,988,46,2,2025-08-26 12:16:50,Giza
2250,13,53,5,2025-08-24 05:53:44,Alexandria
2251,715,83,1,2025-08-24 14:39:46,Cairo
2252,1658,68,4,2025-08-25 18:31:29,Alexandria
2253,1414,50,2,2025-08-24 19:35:21,Cairo
2254,1727,65,3,2025-08-23 22:13:49,Aswan
2255,1983,34,1,2025-08-25 05:05:31,Cairo
2256,958,80,5,2025-08-26 12:15:48,Luxor
2257,594,98,1,2025-08-24 15:34:01,Cairo
2258,1432,71,4,2025-08-25 01:26:59,Giza
2259,797,88,3,2025-08-24 09:26:52,Luxor
2260,1403,81,4,2025-08-24 16:30:52,Cairo
2261,39,85,2,2025-08-26 05:37:40,Alexandria
2262,840,22,2,2025-08-25 19:46:07,Alexandria
2263,1569,2,5,2025-08-24 05:47:19,Alexandria
2264,1954,20,3,2025-08-24 10:18:24,Aswan
2265,1277,51,3,2025-08-24 03:45:29,Alexandria
2266,885,64,2,2025-08-25 18:03:03,Cairo
2267,1358,46,2,2025-08-24 10:33:26,Aswan
2268,1394,31,3,2025-08-25 22:23:26,Cairo
2269,922,45,4,2025-08-25 12:17:30,Alexandria
2270,603,56,3,2025-08-25 14:32:05,Alexandria
2271,43,39,5,2025-08-25 00:50:05,Alexandria
2272,424,25,2,2025-08-26 16:37:09,Luxor
2273,942,81,3,2025-08-25 07:40:07,Cairo
2274,372,81,2,2025-08-26 07:57:22,Aswan
2275,782,25,5,2025-08-26 16:59:22,Aswan
2276,26,45,3,2025-08-25 21:17:51,Luxor
2277,387,42,1,2025-08-24 08:32:15,Cairo
2278,1552,44,2,2025-08-24 22:36:32,Cairo
2279,144,76,5,2025-08-25 13:03:42,Cairo
2280,1338,90,1,2025-08-24 10:24:41,Alexandria
2281,1408,6,5,2025-08-25 12:08:24,Cairo
2282,781,8,4,2025-08-24 17:33:49,Alexandria
2283,444,38,3,2025-08-24 20:46:19,Aswan
2284,940,22,1,2025-08-26 10:26:32,Aswan
2285,1834,29,2,2025-08-24 21:08:26,Giza
2286,742,98,4,2025-08-26 06:45:20,Cairo
2287,608,92,2,2025-08-24 11:31:20,Alexandria
2288,417,98,3,2025-08-25 16:14:20,Luxor
2289,1273,49,5,2025-08-26 07:45:12,Cairo
2290,387,44,1,2025-08-24 17:10:23,Aswan
2291,1169,90,1,2025-08-24 18:33:30,Luxor
2292,397,98,2,2025-08-25 11:55:39,Cairo
2293,1101,82,1,2025-08-24 10:18:03,Cairo
2294,627,67,4,2025-08-25 06:35:02,Giza
2295,449,41,4,2025-08-25 10:43:10,Alexandria
2296,36,53,5,2025-08-25 07:28:04,Luxor
2297,217,54,2,2025-08-24 21:05:32,Luxor
2298,902,31,2,2025-08-26 12:54:46,Giza
2299,880,47,4,2025-08-26 15:55:27,Alexandria
2300,1172,11,2,2025-08-25 15:03:29,Luxor
2301,439,85,4,2025-08-24 18:05:50,Cairo
2302,1224,5,2,2025-08-25 06:44:23,Alexandria
2303,1001,76,4,2025-08-24 00:20:44,Aswan
2304,1262,33,3,2025-08-26 12:33:59,Luxor
2305,1452,56,4,2025-08-26 01:59:28,Luxor
2306,884,37,1,2025-08-24 23:03:07,Luxor
2307,1224,20,5,2025-08-24 20:55:49,Alexandria
2308,660,22,3,2025-08-23 22:14:05,Luxor
2309,1630,94,5,2025-08-25 08:04:34,Giza
2310,250,99,4,2025-08-25 07:43:13,Luxor
2311,983,80,4,2025-08-26 04:48:20,Cairo
2312,941,93,5,2025-08-24 14:09:28,Giza
2313,171,94,3,2025-08-26 11:30:52,Luxor
2314,44,62,5,2025-08-23 21:55:27,Aswan
2315,1134,12,2,2025-08-24 23:34:09,Aswan
2316,897,51,3,2025-08-26 16:08:37,Cairo
2317,1317,25,4,2025-08-25 22:01:05,Cairo
2318,1877,58,4,2025-08-25 04:53:00,Giza
2319,1971,86,2,2025-08-25 00:11:06,Giza
2320,114,22,4,2025-08-25 13:47:00,Cairo
2321,1905,68,5,2025-08-26 07:24:40,Alexandria
2322,796,52,5,2025-08-24 10:37:51,Giza
2323,1930,54,3,2025-08-24 05:43:14,Alexandria
2324,632,51,5,2025-08-25 05:30:17,Luxor
2325,1367,77,4,2025-08-24 06:51:28,Luxor
2326,34,78,2,2025-08-26 08:22:35,Giza
2327,1513,43,4,2025-08-26 16:39:59,Alexandria
2328,949,2,1,2025-08-26 19:38:17,Cairo
2329,1468,92,2,2025-08-24 17:36:06,Alexandria
2330,405,86,3,2025-08-24 11:25:12,Aswan
2331,835,31,2,2025-08-25 06:25:57,Cairo
2332,1488,6,2,2025-08-25 13:05:39,Giza
2333,685,91,3,2025-08-25 05:16:45,Cairo
2334,9,29,4,2025-08-24 00:53:17,Giza
2335,1209,79,5,2025-08-26 16:35:26,Giza
2336,433,47,1,2025-08-26 09:28:55,Luxor
2337,57,9,1,2025-08-26 01:56:11,Cairo
2338,1375,60,4,2025-08-26 19:55:55,Cairo
2339,776,83,3,2025-08-23 22:27:40,Aswan
2340,1202,40,3,2025-08-26 04:09:45,Aswan
2341,447,12,4,2025-08-25 14:16:59,Cairo
2342,579,63,1,2025-08-24 06:46:34,Giza
2343,657,28,5,2025-08-26 05:37:40,Aswan
2344,1517,29,4,2025-08-25 22:20:13,Cairo
2345,1117,18,2,2025-08-24 10:15:16,Luxor
2346,981,19,4,2025-08-25 16:27:19,Aswan
2347,21,8,2,2025-08-25 00:04:16,Giza
2348,1384,49,4,2025-08-24 04:12:56,Luxor
2349,1617,16,3,2025-08-24 12:12:26,Aswan
2350,887,53,2,2025-08-25 13:56:55,Cairo
2351,903,46,3,2025-08-24 01:21:00,Giza
2352,204,12,5,2025-08-25 13:50:10,Aswan
2353,711,16,4,2025-08-26 16:49:06,Aswan
2354,1498,93,1,2025-08-24 11:46:25,Luxor
2355,1495,9,1,2025-08-24 05:46:02,Aswan
2356,1461,61,3,2025-08-26 18:24:05,Giza
2357,911,20,4,2025-08-24 01:59:07,Alexandria
2358,21,10,5,2025-08-24 00:21:04,Luxor
2359,690,54,3,2025-08-24 23:50:30,Aswan
2360,103,50,3,2025-08-23 21:58:44,Cairo
2361,1444,92,3,2025-08-24 12:20:02,Aswan
2362,1615,37,2,2025-08-25 17:11:15,Aswan
2363,1015,19,4,2025-08-26 07:52:06,Cairo
2364,1186,90,4,2025-08-25 23:59:53,Alexandria
2365,1866,47,3,2025-08-26 01:17:30,Aswan
2366,741,19,2,2025-08-25 09:20:35,Giza
2367,1944,64,5,2025-08-26 17:34:03,Aswan
2368,1620,26,4,2025-08-25 14:03:00,Luxor
2369,1253,34,4,2025-08-24 23:34:55,Aswan
2370,292,100,2,2025-08-25 20:52:12,Luxor
2371,1671,37,5,2025-08-24 20:45:53,Luxor
2372,1679,12,1,2025-08-26 02:38:08,Aswan
2373,1131,82,5,2025-08-24 19:09:01,Alexandria
2374,1567,77,3,2025-08-26 13:38:57,Luxor
2375,589,4,3,2025-08-26 17:56:29,Alexandria
2376,1532,52,5,2025-08-24 19:25:36,Alexandria
2377,1677,5,1,2025-08-25 11:58:53,Giza
2378,389,6,1,2025-08-26 13:09:35,Luxor
2379,1228,41,4,2025-08-25 21:33:41,Giza
2380,527,60,1,2025-08-24 11:13:49,Giza
2381,503,30,2,2025-08-25 14:16:54,Giza
2382,720,8,1,2025-08-25 03:59:33,Alexandria
2383,58,79,5,2025-08-26 06:34:38,Giza
2384,707,83,4,2025-08-25 00:45:30,Aswan
2385,885,22,3,2025-08-26 11:22:58,Cairo
2386,1111,13,3,2025-08-24 09:06:48,Aswan
2387,968,73,5,2025-08-24 09:10:59,Cairo
2388,784,29,4,2025-08-24 22:09:35,Cairo
2389,601,58,3,2025-08-24 17:55:42,Alexandria
2390,100,91,1,2025-08-24 18:25:43,Cairo
2391,66,43,2,2025-08-24 02:06:35,Luxor
2392,1147,26,1,2025-08-24 16:49:09,Cairo
2393,1603,73,5,2025-08-25 02:04:34,Luxor
2394,1711,50,1,2025-08-25 09:21:24,Cairo
2395,628,84,4,2025-08-25 09:20:18,Giza
2396,1230,34,5,2025-08-24 06:05:24,Giza
2397,995,12,3,2025-08-24 05:40:11,Alexandria
2398,1180,3,4,2025-08-25 01:29:12,Cairo
2399,1582,39,5,2025-08-24 18:25:31,Cairo
2400,608,74,1,2025-08-24 21:21:07,Luxor
2401,1936,32,2,2025-08-24 23:15:02,Aswan
2402,692,36,3,2025-08-24 11:54:07,Giza
2403,645,53,1,2025-08-24 11:21:04,Aswan
2404,1445,34,2,2025-08-24 13:13:50,Cairo
2405,136,61,1,2025-08-26 18:43:36,Cairo
2406,448,90,4,2025-08-25 08:51:20,Alexandria
2407,71,53,2,2025-08-26 16:52:19,Cairo
2408,623,79,1,2025-08-26 09:58:24,Luxor
2409,1129,76,1,2025-08-25 01:08:03,Giza
2410,1621,73,4,2025-08-25 04:09:14,Aswan
2411,1023,56,4,2025-08-24 17:11:14,Alexandria
2412,203,28,4,2025-08-24 01:04:32,Luxor
2413,1687,48,1,2025-08-25 14:01:34,Giza
2414,1440,74,4,2025-08-24 15:43:10,Aswan
2415,116,9,3,2025-08-24 23:11:02,Alexandria
2416,985,64,4,2025-08-26 09:16:51,Giza
2417,748,85,3,2025-08-26 13:25:49,Alexandria
2418,403,50,5,2025-08-24 02:47:44,Alexandria
2419,323,98,4,2025-08-26 13:35:08,Alexandria
2420,696,22,1,2025-08-26 03:51:48,Alexandria
2421,1558,88,5,2025-08-26 15:30:11,Aswan
2422,1919,96,4,2025-08-25 02:46:00,Alexandria
2423,1912,53,3,2025-08-26 10:54:34,Giza
2424,347,45,3,2025-08-23 23:27:58,Alexandria
2425,1426,9,3,2025-08-26 13:27:53,Luxor
2426,292,25,4,2025-08-26 16:36:19,Luxor
2427,1294,88,4,2025-08-26 10:33:25,Alexandria
2428,22,85,1,2025-08-26 05:21:16,Giza
2429,1965,61,4,2025-08-25 07:21:08,Alexandria
2430,805,45,3,2025-08-24 11:56:29,Aswan
2431,1659,27,4,2025-08-25 21:15:45,Giza
2432,710,92,3,2025-08-25 13:52:10,Cairo
2433,1106,25,5,2025-08-25 17:01:16,Alexandria
2434,1539,15,5,2025-08-23 21:26:19,Giza
2435,1424,22,2,2025-08-24 23:04:03,Cairo
2436,195,76,3,2025-08-24 06:57:40,Cairo
2437,829,96,3,2025-08-24 02:57:11,Giza
2438,1680,29,3,2025-08-24 13:21:25,Aswan
2439,323,19,5,2025-08-25 07:54:44,Luxor
2440,1634,31,3,2025-08-23 23:11:53,Cairo
2441,1343,9,1,2025-08-24 09:00:22,Aswan
2442,138,24,5,2025-08-25 10:23:19,Luxor
2443,1969,15,5,2025-08-25 01:12:26,Cairo
2444,326,48,1,2025-08-25 18:57:04,Giza
2445,258,86,1,2025-08-26 06:07:18,Aswan
2446,554,15,3,2025-08-25 21:19:19,Giza
2447,319,23,1,2025-08-25 16:44:59,Giza
2448,933,64,5,2025-08-26 12:50:20,Alexandria
2449,1141,56,3,2025-08-25 22:32:48,Giza
2450,937,51,5,2025-08-24 15:09:38,Giza
2451,1457,24,5,2025-08-25 19:08:36,Cairo
2452,1093,69,1,2025-08-24 05:27:15,Luxor
2453,1466,97,2,2025-08-24 08:39:44,Alexandria
2454,363,26,5,2025-08-24 12:46:50,Cairo
2455,1781,16,2,2025-08-25 03:22:13,Luxor
2456,1355,96,4,2025-08-24 06:30:57,Alexandria
2457,1062,16,5,2025-08-25 14:57:42,Alexandria
2458,1420,65,1,2025-08-23 20:37:11,Cairo
2459,718,23,1,2025-08-25 07:42:28,Giza
2460,1292,9,2,2025-08-24 09:39:26,Luxor
2461,709,65,1,2025-08-24 18:29:49,Alexandria
2462,872,38,2,2025-08-26 08:25:35,Aswan
2463,1429,8,4,2025-08-26 15:50:17,Cairo
2464,896,86,1,2025-08-24 04:58:58,Luxor
2465,1397,6,3,2025-08-24 20:48:18,Alexandria
2466,1829,55,3,2025-08-25 06:07:04,Alexandria
2467,1810,89,1,2025-08-24 14:41:22,Cairo
2468,372,62,2,2025-08-24 16:15:34,Aswan
2469,230,96,1,2025-08-24 04:35:15,Alexandria
2470,1286,47,4,2025-08-24 15:49:48,Cairo
2471,1057,78,3,2025-08-26 16:28:45,Cairo
2472,860,66,5,2025-08-24 02:20:48,Alexandria
2473,1628,22,3,2025-08-25 03:08:29,Luxor
2474,812,43,1,2025-08-23 21:13:19,Cairo
2475,280,23,5,2025-08-24 00:26:48,Alexandria
2476,157,1,3,2025-08-26 02:22:46,Giza
2477,1414,46,2,2025-08-25 07:45:28,Cairo
2478,1863,45,5,2025-08-24 09:43:30,Aswan
2479,688,90,3,2025-08-25 01:57:22,Cairo
2480,598,51,3,2025-08-25 21:44:28,Cairo
2481,1698,15,5,2025-08-23 23:38:14,Giza
2482,1843,9,4,2025-08-26 16:15:58,Aswan
2483,1687,1,5,2025-08-24 10:20:21,Alexandria
2484,1492,62,1,2025-08-24 23:19:58,Alexandria
2485,577,11,5,2025-08-24 21:56:26,Aswan
2486,471,10,4,2025-08-25 05:14:07,Giza
2487,780,91,5,2025-08-25 22:44:44,Alexandria
2488,1285,54,5,2025-08-26 05:17:14,Aswan
2489,811,90,4,2025-08-23 20:48:33,Giza
2490,828,16,5,2025-08-24 05:47:19,Luxor
2491,812,1,1,2025-08-24 01:03:25,Cairo
2492,601,28,4,2025-08-23 22:54:01,Giza
2493,96,70,4,2025-08-24 22:28:49,Aswan
2494,738,83,4,2025-08-25 08:26:34,Aswan
2495,222,52,1,2025-08-25 13:19:04,Cairo
2496,801,76,4,2025-08-24 00:41:00,Aswan
2497,485,68,4,2025-08-26 09:45:13,Giza
2498,24,40,2,2025-08-25 05:30:08,Aswan
2499,894,92,2,2025-08-24 18:32:01,Alexandria
2500,1299,88,3,2025-08-25 13:32:43,Giza
2501,1031,5,2,2025-08-25 20:17:01,Cairo
2502,1362,91,2,2025-08-25 17:44:40,Luxor
2503,1364,31,4,2025-08-26 05:47:26,Giza
2504,935,40,5,2025-08-26 18:33:27,Luxor
2505,573,31,5,2025-08-26 11:08:28,Alexandria
2506,656,90,2,2025-08-26 13:49:31,Alexandria
2507,1587,47,3,2025-08-24 00:29:33,Aswan
