transaction_id,customer_id,product_id,quantity,transaction_date,branch
8106,740,37,2,2025-08-24 08:11:43,Alexandria
8107,1924,3,2,2025-08-25 22:24:21,Aswan
8108,391,14,1,2025-08-24 03:48:09,Giza
8109,1704,48,5,2025-08-24 18:12:25,Alexandria
8110,880,6,1,2025-08-25 02:01:17,Cairo
8111,223,23,2,2025-08-25 07:32:13,Giza
8112,874,54,3,2025-08-26 03:22:09,Alexandria
8113,813,67,2,2025-08-25 09:39:20,Luxor
8114,175,85,1,2025-08-24 23:13:26,Aswan
8115,1251,79,3,2025-08-26 01:45:26,Aswan
8116,1062,34,1,2025-08-25 12:39:22,Giza
8117,444,75,1,2025-08-26 10:22:20,Alexandria
8118,1549,61,3,2025-08-26 13:36:51,Cairo
8119,164,66,1,2025-08-26 12:54:25,Luxor
8120,265,13,5,2025-08-24 07:02:25,Alexandria
8121,1147,71,2,2025-08-25 20:12:42,Alexandria
8122,1358,72,5,2025-08-25 20:27:45,Giza
8123,1470,69,5,2025-08-24 04:38:52,Luxor
8124,1613,95,5,2025-08-25 03:37:29,Aswan
8125,1248,79,3,2025-08-26 18:44:18,Aswan
8126,512,65,1,2025-08-26 15:55:19,Alexandria
8127,428,81,1,2025-08-25 16:44:17,Cairo
8128,265,49,3,2025-08-26 19:21:16,Luxor
8129,1374,76,5,2025-08-24 03:50:51,Cairo
8130,1648,5,1,2025-08-26 18:00:54,Alexandria
8131,909,55,4,2025-08-24 06:31:29,Luxor
8132,14,78,2,2025-08-26 18:15:10,Alexandria
8133,323,55,3,2025-08-26 14:02:02,Aswan
8134,1319,13,4,2025-08-26 13:28:29,Aswan
8135,748,20,3,2025-08-26 02:22:30,Giza
8136,38,32,4,2025-08-26 19:06:25,Alexandria
8137,1783,56,2,2025-08-26 03:14:56,Luxor
8138,1370,5,2,2025-08-25 06:30:56,Cairo
8139,1365,70,4,2025-08-26 02:57:26,Luxor
8140,1922,80,2,2025-08-26 19:32:58,Aswan
8141,1112,98,3,2025-08-26 11:59:56,Cairo
8142,1931,21,2,2025-08-24 18:48:35,Luxor
8143,1106,89,3,2025-08-25 16:20:08,Cairo
8144,1818,63,3,2025-08-26 02:01:39,Cairo
8145,1584,65,4,2025-08-25 14:06:54,Aswan
8146,233,29,2,2025-08-24 08:04:17,Aswan
8147,1335,35,4,2025-08-25 01:23:06,Luxor
8148,48,20,4,2025-08-24 15:26:15,Luxor
8149,21,7,4,2025-08-26 07:56:31,Luxor
8150,1770,3,4,2025-08-25 09:43:30,Aswan
8151,603,96,3,2025-08-25 16:04:56,Giza
8152,190,29,4,2025-08-25 16:00:26,Cairo
8153,43,36,4,2025-08-24 20:48:35,Luxor
8154,1405,80,3,2025-08-24 18:05:05,Luxor
8155,1985,100,3,2025-08-25 01:55:55,Cairo
8156,102,26,4,2025-08-26 03:39:47,Giza
8157,906,48,2,2025-08-25 12:00:08,Cairo
8158,758,7,5,2025-08-24 04:49:24,Aswan
8159,1237,42,5,2025-08-24 12:55:54,Alexandria
8160,1135,76,1,2025-08-26 01:51:03,Cairo
8161,1369,54,1,2025-08-24 18:03:11,Luxor
8162,1944,60,2,2025-08-24 08:41:54,Luxor
8163,1339,66,5,2025-08-24 11:06:16,Luxor
8164,228,29,3,2025-08-26 11:05:08,Luxor
8165,1682,71,1,2025-08-25 11:24:02,Aswan
8166,570,69,3,2025-08-24 12:49:08,Alexandria
8167,1534,59,1,2025-08-26 03:19:11,Cairo
8168,1323,92,4,2025-08-25 06:33:52,Giza
8169,682,89,2,2025-08-24 17:25:12,Luxor
8170,1965,27,5,2025-08-24 10:42:33,Alexandria
8171,652,20,1,2025-08-26 18:08:31,Luxor
8172,1536,42,5,2025-08-25 21:36:20,Cairo
8173,1148,100,4,2025-08-24 02:04:01,Luxor
8174,257,74,5,2025-08-24 17:10:19,Aswan
8175,1037,59,4,2025-08-25 07:44:19,Luxor
8176,1739,73,1,2025-08-26 04:39:53,Alexandria
8177,1183,12,1,2025-08-24 17:25:07,Cairo
8178,990,65,5,2025-08-23 23:46:32,Giza
8179,1348,44,5,2025-08-26 04:52:43,Alexandria
8180,71,39,1,2025-08-25 16:52:38,Alexandria
8181,1783,28,3,2025-08-25 22:28:58,Cairo
8182,1659,48,3,2025-08-24 01:31:10,Luxor
8183,1648,89,4,2025-08-25 00:17:17,Giza
8184,1449,16,5,2025-08-24 06:08:15,Luxor
8185,264,99,2,2025-08-26 18:29:54,Aswan
8186,1951,1,1,2025-08-25 00:25:36,Aswan
8187,1983,60,5,2025-08-24 18:03:13,Giza
8188,665,33,3,2025-08-26 02:26:34,Cairo
8189,599,61,1,2025-08-26 16:41:59,Aswan
8190,1085,38,3,2025-08-25 21:41:23,Alexandria
8191,503,98,2,2025-08-23 20:44:33,Aswan
8192,1594,1,5,2025-08-25 04:57:35,Luxor
8193,1287,65,5,2025-08-24 13:09:22,Alexandria
8194,1045,90,4,2025-08-24 16:08:31,Giza
8195,1442,10,2,2025-08-25 08:28:43,Luxor
8196,1091,71,4,2025-08-26 17:17:17,Cairo
8197,326,10,1,2025-08-24 21:02:38,Aswan
8198,399,89,1,2025-08-24 15:55:32,Luxor
8199,1740,3,5,2025-08-25 17:00:34,Giza
8200,1174,9,1,2025-08-26 00:40:51,Luxor
8201,1898,70,5,2025-08-24 12:54:30,Alexandria
8202,844,72,1,2025-08-25 11:20:26,Aswan
8203,1097,39,2,2025-08-26 09:07:49,Giza
8204,1964,12,4,2025-08-24 22:06:26,Aswan
8205,1992,87,1,2025-08-25 13:13:18,Aswan
8206,100,17,4,2025-08-25 20:38:57,Aswan
8207,1215,69,3,2025-08-26 15:03:42,Alexandria
8208,658,54,3,2025-08-26 18:35:59,Giza
8209,1024,26,4,2025-08-26 01:40:59,Luxor
8210,1939,100,5,2025-08-24 17:50:20,Giza
8211,69,56,5,2025-08-26 14:39:43,Aswan
8212,1257,37,5,2025-08-24 11:11:23,Aswan
8213,1700,18,5,2025-08-24 09:22:40,Alexandria
8214,1755,28,2,2025-08-26 14:49:57,Aswan
8215,548,55,1,2025-08-24 02:49:47,Alexandria
8216,1443,93,4,2025-08-26 06:21:47,Giza
8217,583,71,3,2025-08-26 16:27:40,Cairo
8218,907,31,5,2025-08-26 04:40:14,Alexandria
8219,1003,48,4,2025-08-24 17:26:21,Aswan
8220,240,63,1,2025-08-24 10:18:51,Aswan
8221,1312,1,2,2025-08-26 19:10:38,Giza
8222,651,19,2,2025-08-25 02:15:52,Cairo
8223,1132,19,2,2025-08-26 02:36:12,Aswan
8224,504,50,3,2025-08-25 20:12:58,Aswan
8225,930,29,1,2025-08-26 09:17:30,Giza
8226,761,72,4,2025-08-24 08:45:00,Luxor
8227,709,42,1,2025-08-25 16:26:24,Aswan
8228,1974,3,4,2025-08-25 03:09:04,Aswan
8229,102,76,4,2025-08-23 21:26:41,Luxor
8230,53,68,2,2025-08-25 03:14:21,Alexandria
8231,1924,44,1,2025-08-25 17:35:15,Cairo
8232,515,27,5,2025-08-25 19:31:17,Cairo
8233,1789,87,1,2025-08-25 16:15:18,Aswan
8234,932,53,2,2025-08-24 00:07:44,Luxor
8235,1240,6,1,2025-08-25 04:48:20,Aswan
8236,886,41,5,2025-08-23 21:43:43,Giza
8237,1433,78,1,2025-08-25 05:15:14,Luxor
8238,1208,29,2,2025-08-24 05:48:27,Aswan
8239,1864,65,1,2025-08-25 11:47:19,Giza
8240,768,84,5,2025-08-24 20:37:45,Alexandria
8241,164,43,2,2025-08-26 12:04:00,Luxor
8242,1702,7,5,2025-08-25 04:21:39,Luxor
8243,1314,2,1,2025-08-26 00:44:25,Giza
8244,981,14,1,2025-08-26 14:12:36,Aswan
8245,1320,65,3,2025-08-24 05:11:20,Giza
8246,1631,77,3,2025-08-25 15:23:32,Giza
8247,735,98,4,2025-08-26 05:24:54,Aswan
8248,1810,15,3,2025-08-23 21:34:58,Cairo
8249,1858,30,1,2025-08-25 16:45:16,Luxor
8250,1040,74,4,2025-08-26 15:17:40,Cairo
8251,359,45,3,2025-08-25 21:14:09,Cairo
8252,509,91,1,2025-08-24 00:40:16,Luxor
8253,269,28,5,2025-08-26 03:01:45,Alexandria
8254,82,91,4,2025-08-26 06:57:36,Luxor
8255,771,50,5,2025-08-24 08:01:23,Luxor
8256,84,18,4,2025-08-26 07:07:54,Alexandria
8257,675,61,3,2025-08-26 12:17:12,Luxor
8258,1174,23,3,2025-08-25 23:41:42,Aswan
8259,1488,33,1,2025-08-25 18:09:37,Aswan
8260,1202,37,4,2025-08-25 06:45:04,Cairo
8261,1456,4,4,2025-08-26 15:40:27,Cairo
8262,7,39,3,2025-08-26 19:04:47,Alexandria
8263,182,77,1,2025-08-24 08:14:31,Aswan
8264,487,19,2,2025-08-23 23:10:43,Cairo
8265,1827,39,1,2025-08-26 02:23:58,Giza
8266,1402,15,3,2025-08-25 18:09:33,Alexandria
8267,1759,95,1,2025-08-25 10:30:35,Giza
8268,1559,97,2,2025-08-25 00:14:13,Giza
8269,269,44,2,2025-08-24 20:32:59,Giza
8270,1015,63,5,2025-08-26 00:00:57,Alexandria
8271,895,23,5,2025-08-25 21:11:33,Aswan
8272,1175,99,1,2025-08-24 20:18:50,Luxor
8273,1600,7,5,2025-08-24 08:41:07,Cairo
8274,430,61,3,2025-08-23 21:24:49,Aswan
8275,1169,91,4,2025-08-26 10:11:15,Alexandria
8276,1214,68,2,2025-08-24 00:31:43,Cairo
8277,493,98,4,2025-08-26 04:32:04,Giza
8278,623,64,5,2025-08-24 12:34:56,Luxor
8279,1151,91,4,2025-08-24 11:09:50,Luxor
8280,1790,50,1,2025-08-24 02:50:37,Cairo
8281,233,10,2,2025-08-24 08:02:32,Luxor
8282,1313,32,1,2025-08-25 20:23:59,Cairo
8283,643,93,3,2025-08-25 01:31:36,Aswan
8284,1066,97,1,2025-08-25 11:35:13,Aswan
8285,1233,28,3,2025-08-24 06:50:27,Giza
8286,1780,47,2,2025-08-24 02:57:48,Luxor
8287,1665,3,4,2025-08-26 07:02:18,Aswan
8288,743,86,5,2025-08-25 23:07:09,Luxor
8289,725,97,4,2025-08-26 18:07:48,Cairo
8290,1499,50,2,2025-08-24 20:25:04,Aswan
8291,92,63,4,2025-08-24 15:23:04,Cairo
8292,1186,29,2,2025-08-25 12:21:18,Cairo
8293,82,20,1,2025-08-25 10:32:01,Alexandria
8294,193,45,2,2025-08-25 11:55:48,Aswan
8295,1476,2,1,2025-08-24 16:43:13,Luxor
8296,834,88,4,2025-08-25 12:38:27,Giza
8297,42,42,4,2025-08-24 06:21:11,Alexandria
8298,1319,41,1,2025-08-26 01:27:36,Luxor
8299,80,69,1,2025-08-25 03:36:18,Alexandria
8300,1309,73,3,2025-08-25 09:16:26,Giza
8301,332,34,2,2025-08-24 22:44:23,Cairo
8302,770,92,2,2025-08-26 17:15:59,Luxor
8303,55,7,1,2025-08-26 05:05:50,Luxor
8304,1345,13,1,2025-08-26 16:10:49,Giza
8305,200,10,3,2025-08-25 15:01:13,Cairo
8306,1823,34,1,2025-08-26 12:52:01,Cairo
8307,1057,73,4,2025-08-25 12:08:21,Giza
8308,1018,84,5,2025-08-24 02:35:20,Aswan
8309,856,81,3,2025-08-25 09:54:00,Aswan
8310,999,56,5,2025-08-26 05:29:11,Cairo
8311,1445,85,2,2025-08-25 03:10:30,Giza
8312,1340,57,5,2025-08-24 01:33:42,Cairo
8313,230,92,2,2025-08-25 11:43:56,Giza
8314,978,12,1,2025-08-24 04:52:54,Giza
8315,1126,33,3,2025-08-24 11:09:25,Luxor
8316,150,78,1,2025-08-26 05:11:41,Alexandria
8317,861,65,3,2025-08-24 14:45:37,Cairo
8318,575,82,2,2025-08-26 06:23:11,Alexandria
8319,1086,36,1,2025-08-24 20:04:29,Aswan
8320,524,81,3,2025-08-25 00:38:16,Cairo
8321,92,76,3,2025-08-24 03:29:17,Luxor
8322,1495,19,1,2025-08-24 23:54:19,Alexandria
8323,526,87,2,2025-08-25 19:44:55,Luxor
8324,1597,94,3,2025-08-24 10:57:58,Alexandria
8325,1247,75,3,2025-08-25 13:40:07,Aswan
8326,198,20,5,2025-08-26 10:25:54,Luxor
8327,494,24,5,2025-08-25 18:53:26,Alexandria
8328,28,100,4,2025-08-25 06:13:34,Luxor
8329,1191,81,1,2025-08-24 08:14:17,Giza
8330,207,43,5,2025-08-25 05:37:40,Alexandria
8331,168,41,2,2025-08-26 19:03:28,Giza
8332,177,98,3,2025-08-26 08:40:32,Giza
8333,786,44,5,2025-08-24 13:53:02,Alexandria
8334,1426,5,2,2025-08-26 03:38:02,Cairo
8335,1096,36,5,2025-08-24 20:00:30,Alexandria
8336,791,14,5,2025-08-26 14:02:28,Luxor
8337,1041,86,3,2025-08-24 17:59:18,Aswan
8338,96,95,1,2025-08-25 00:06:26,Cairo
8339,1868,96,3,2025-08-26 19:33:28,Giza
8340,1592,11,4,2025-08-26 05:04:07,Luxor
8341,479,15,2,2025-08-26 05:51:17,Aswan
8342,1407,38,5,2025-08-25 23:17:02,Cairo
8343,307,1,3,2025-08-26 01:00:12,Aswan
8344,373,10,3,2025-08-24 12:57:24,Aswan
8345,447,61,4,2025-08-24 04:33:56,Aswan
8346,465,42,5,2025-08-23 22:15:35,Cairo
8347,1819,55,4,2025-08-26 13:21:42,Cairo
8348,1678,86,1,2025-08-26 16:17:02,Cairo
8349,1784,92,5,2025-08-26 14:39:31,Luxor
8350,1110,39,2,2025-08-26 03:58:54,Aswan
8351,841,28,1,2025-08-24 12:10:59,Cairo
8352,1192,70,2,2025-08-26 06:12:54,Luxor
8353,1618,49,5,2025-08-26 00:48:00,Luxor
8354,991,57,1,2025-08-24 14:22:11,Giza
8355,929,92,3,2025-08-23 22:14:02,Cairo
8356,460,48,4,2025-08-24 07:02:44,Luxor
8357,1523,35,4,2025-08-25 19:14:55,Giza
8358,1310,65,2,2025-08-24 09:02:40,Cairo
8359,1116,53,1,2025-08-25 08:08:35,Luxor
8360,1439,62,1,2025-08-26 13:52:55,Luxor
8361,1158,74,5,2025-08-25 20:06:18,Giza
8362,939,11,2,2025-08-25 00:05:59,Aswan
8363,542,44,3,2025-08-24 19:57:49,Giza
8364,1555,5,3,2025-08-25 22:17:32,Alexandria
8365,1576,13,3,2025-08-26 09:01:02,Aswan
8366,1596,27,2,2025-08-26 11:50:01,Luxor
8367,985,39,4,2025-08-25 11:12:48,Giza
8368,184,28,3,2025-08-24 07:02:18,Giza
8369,1035,22,3,2025-08-25 09:30:53,Aswan
8370,1707,82,3,2025-08-25 09:40:53,Giza
8371,490,4,1,2025-08-24 15:53:46,Aswan
8372,1610,12,2,2025-08-24 01:21:06,Luxor
8373,572,76,4,2025-08-24 08:51:08,Aswan
8374,280,16,2,2025-08-24 09:12:07,Alexandria
8375,1292,53,1,2025-08-25 15:38:49,Giza
8376,168,95,1,2025-08-25 08:07:49,Luxor
8377,1035,100,3,2025-08-26 12:16:16,Cairo
8378,975,42,3,2025-08-25 04:11:53,Alexandria
8379,725,59,2,2025-08-26 00:39:23,Luxor
8380,475,85,4,2025-08-25 07:01:35,Aswan
8381,1958,61,4,2025-08-23 20:09:16,Giza
8382,1816,65,4,2025-08-24 15:37:45,Cairo
8383,1456,64,5,2025-08-23 21:35:22,Luxor
8384,1548,58,3,2025-08-25 01:25:30,Cairo
8385,340,88,4,2025-08-26 10:03:30,Aswan
8386,894,92,2,2025-08-26 01:12:54,Aswan
8387,854,26,2,2025-08-25 13:35:12,Alexandria
8388,1883,8,2,2025-08-25 07:01:38,Alexandria
8389,1598,74,4,2025-08-26 08:28:08,Aswan
8390,817,44,1,2025-08-25 09:19:14,Cairo
8391,1291,86,3,2025-08-25 22:22:10,Giza
8392,1956,81,2,2025-08-24 19:33:14,Luxor
8393,1736,51,4,2025-08-25 18:17:20,Luxor
8394,1974,82,3,2025-08-26 09:57:05,Luxor
8395,1740,58,4,2025-08-24 06:08:24,Cairo
8396,1963,48,5,2025-08-25 20:13:17,Alexandria
8397,167,31,4,2025-08-26 14:45:50,Alexandria
8398,1503,71,1,2025-08-25 15:02:54,Giza
8399,1047,34,4,2025-08-24 19:06:39,Luxor
8400,1605,80,3,2025-08-25 17:18:47,Alexandria
8401,1771,81,1,2025-08-26 11:59:21,Alexandria
8402,1832,78,4,2025-08-24 14:34:34,Giza
8403,1109,15,1,2025-08-25 01:38:26,Alexandria
8404,37,5,3,2025-08-26 14:16:57,Aswan
8405,772,5,2,2025-08-25 02:28:50,Cairo
8406,1220,37,1,2025-08-24 23:39:19,Aswan
8407,568,61,2,2025-08-26 02:35:54,Aswan
8408,1212,66,5,2025-08-26 04:01:27,Alexandria
8409,1230,77,5,2025-08-25 07:41:52,Alexandria
8410,935,27,3,2025-08-25 05:33:20,Luxor
8411,1930,68,4,2025-08-26 06:21:21,Luxor
8412,183,75,4,2025-08-25 17:22:28,Cairo
8413,1255,87,2,2025-08-26 04:30:02,Giza
8414,281,19,2,2025-08-24 07:30:09,Alexandria
8415,1393,55,2,2025-08-25 06:10:53,Cairo
8416,256,33,3,2025-08-24 10:44:56,Cairo
8417,1818,14,3,2025-08-25 14:54:15,Aswan
8418,1551,74,3,2025-08-26 06:35:10,Aswan
8419,1618,81,5,2025-08-24 21:51:34,Alexandria
8420,634,28,5,2025-08-25 03:43:46,Giza
8421,446,77,3,2025-08-26 07:56:45,Giza
8422,1522,68,4,2025-08-24 10:24:16,Alexandria
8423,830,60,1,2025-08-24 16:37:56,Cairo
8424,490,3,4,2025-08-25 12:26:24,Alexandria
8425,1011,97,2,2025-08-26 03:55:41,Cairo
8426,749,45,4,2025-08-24 03:31:01,Luxor
8427,1567,18,5,2025-08-24 02:42:25,Cairo
8428,568,10,1,2025-08-24 12:52:19,Luxor
8429,68,87,5,2025-08-25 01:04:17,Aswan
8430,1617,51,2,2025-08-24 08:51:00,Luxor
8431,898,39,4,2025-08-25 05:31:32,Alexandria
8432,626,32,2,2025-08-24 08:16:10,Luxor
8433,1489,4,3,2025-08-25 21:48:56,Alexandria
8434,560,16,1,2025-08-26 16:44:00,Alexandria
8435,1205,23,5,2025-08-24 10:31:44,Giza
8436,178,70,3,2025-08-24 10:05:13,Aswan
8437,248,83,2,2025-08-25 22:25:45,Aswan
8438,884,73,2,2025-08-25 13:16:08,Cairo
8439,836,82,5,2025-08-25 18:46:18,Alexandria
8440,306,82,5,2025-08-26 13:41:53,Aswan
8441,831,13,5,2025-08-24 06:33:12,Luxor
8442,1876,2,2,2025-08-24 11:32:51,Luxor
8443,509,80,4,2025-08-24 17:02:48,Giza
8444,1812,55,4,2025-08-23 23:16:41,Alexandria
8445,1477,96,3,2025-08-26 11:14:36,Aswan
8446,1091,6,3,2025-08-24 20:59:57,Giza
8447,1543,32,4,2025-08-24 10:11:26,Cairo
8448,1086,72,4,2025-08-23 20:29:33,Luxor
8449,1989,91,5,2025-08-25 09:37:42,Giza
8450,89,72,1,2025-08-24 01:38:51,Giza
8451,1211,93,5,2025-08-24 11:25:07,Cairo
8452,1162,99,4,2025-08-26 14:00:58,Luxor
8453,1044,71,4,2025-08-25 09:30:53,Giza
8454,872,46,4,2025-08-24 19:21:29,Luxor
8455,1867,12,4,2025-08-24 07:56:15,Aswan
8456,1157,37,5,2025-08-26 18:02:55,Alexandria
8457,1839,2,3,2025-08-25 20:18:31,Alexandria
8458,309,98,2,2025-08-26 10:01:17,Aswan
8459,754,57,1,2025-08-26 11:54:08,Giza
8460,646,15,5,2025-08-25 03:38:24,Aswan
8461,583,19,2,2025-08-26 14:46:58,Giza
8462,544,88,5,2025-08-26 13:21:32,Giza
8463,1145,58,5,2025-08-25 11:40:31,Luxor
8464,98,22,4,2025-08-26 19:21:40,Giza
8465,1141,94,1,2025-08-24 12:54:39,Luxor
8466,1402,21,1,2025-08-26 00:46:49,Luxor
8467,385,61,2,2025-08-26 01:31:00,Alexandria
8468,113,55,4,2025-08-24 05:45:45,Cairo
8469,1551,30,5,2025-08-24 12:47:49,Alexandria
8470,687,97,4,2025-08-23 20:13:15,Aswan
8471,1357,37,1,2025-08-24 05:24:42,Luxor
8472,1514,31,1,2025-08-25 13:19:26,Alexandria
8473,906,38,3,2025-08-26 17:06:35,Luxor
8474,1969,7,3,2025-08-24 21:38:11,Giza
8475,35,83,4,2025-08-26 00:13:15,Alexandria
8476,1945,3,3,2025-08-24 12:22:48,Alexandria
8477,863,63,5,2025-08-24 01:16:47,Luxor
8478,1730,94,1,2025-08-26 07:52:50,Giza
8479,708,24,3,2025-08-26 05:44:00,Aswan
8480,1849,83,5,2025-08-25 13:00:23,Cairo
8481,1217,97,1,2025-08-25 17:14:05,Cairo
8482,1298,17,2,2025-08-26 00:18:49,Luxor
8483,454,49,4,2025-08-25 13:04:45,Cairo
8484,1822,78,3,2025-08-24 10:30:35,Luxor
8485,1016,10,1,2025-08-24 10:28:39,Cairo
8486,129,12,3,2025-08-26 13:02:23,Aswan
8487,1318,23,3,2025-08-25 06:48:44,Aswan
8488,875,25,2,2025-08-24 16:29:37,Giza
8489,1182,43,1,2025-08-25 01:31:59,Giza
8490,16,39,2,2025-08-24 11:56:38,Cairo
8491,1142,51,4,2025-08-26 03:48:20,Cairo
8492,257,18,1,2025-08-25 05:40:57,Aswan
8493,322,3,1,2025-08-26 08:57:58,Giza
8494,1831,28,4,2025-08-26 13:23:07,Aswan
8495,546,77,2,2025-08-26 04:21:03,Alexandria
8496,1750,9,3,2025-08-24 20:46:49,Giza
8497,614,25,4,2025-08-25 14:52:52,Luxor
8498,908,8,2,2025-08-26 18:16:01,Giza
8499,462,58,3,2025-08-24 21:49:07,Cairo
8500,1312,43,5,2025-08-25 19:15:30,Cairo
8501,463,76,5,2025-08-26 08:46:07,Cairo
8502,865,62,2,2025-08-25 09:33:15,Alexandria
8503,676,14,5,2025-08-25 18:16:16,Alexandria
8504,1804,91,2,2025-08-24 15:39:29,Luxor
8505,1207,57,3,2025-08-26 01:11:16,Luxor
8506,353,74,1,2025-08-23 21:42:34,Luxor
8507,1099,93,2,2025-08-24 13:20:21,Luxor
